creative,uid,feature,model,train,tone
HOUSE/WI06 GROTHMAN POLITICIANS LOVE TWO THINGS,7Y8xrOTjEI0,both,rf,0,1
HOUSE/WI06 GROTHMAN POLITICIANS LOVE TWO THINGS,7Y8xrOTjEI0,both,nb,0,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,text,lsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,text,nsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,text,knn,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,text,rf,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,text,nb,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,music,lsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,music,nsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,music,knn,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,music,rf,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,music,nb,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,both,lsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,both,nsvm,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,both,knn,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,both,rf,1,1
HOUSE/WI06 GROTHMAN ROLLS UP HIS SLEEVES,UFM5OeoqDW8,both,nb,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,text,lsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,text,nsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,text,knn,1,0
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,text,rf,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,text,nb,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,music,lsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,music,nsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,music,knn,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,music,rf,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,music,nb,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,both,lsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,both,nsvm,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,both,knn,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,both,rf,1,1
HOUSE/WI08 RIBBLE AMERICAN MANUFACTURING,5ALHyl5OEv0,both,nb,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,text,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,text,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,text,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,text,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,text,nb,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,music,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,music,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,music,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,music,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,music,nb,1,0
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,both,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,both,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,both,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,both,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,both,nb,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,text,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,text,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,text,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,text,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,text,nb,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,music,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,music,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,music,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,music,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,music,nb,1,0
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,both,lsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,both,nsvm,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,both,knn,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,both,rf,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN HAS THEIR DREAM,-Mh8eu77F70,both,nb,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,text,lsvm,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,text,nsvm,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,text,knn,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,text,rf,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,text,nb,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,music,lsvm,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,music,nsvm,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,music,knn,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,music,rf,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,music,nb,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,both,lsvm,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,both,nsvm,1,0
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,both,knn,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,both,rf,1,1
HOUSE/WI08 RIBBLE FULL SCALE WAR OVER MEDICARE,HxullQ0MrZM,both,nb,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,text,lsvm,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,text,nsvm,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,text,knn,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,text,rf,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,text,nb,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,music,lsvm,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,music,nsvm,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,music,knn,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,music,rf,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,music,nb,1,1
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,both,lsvm,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,both,nsvm,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,both,knn,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,both,rf,1,0
HOUSE/WI08 RIBBLE HOW BAD IS POLITICS GOTTEN,5vpGkwiBGqc,both,nb,1,0
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,text,lsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,text,nsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,text,knn,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,text,rf,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,text,nb,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,music,lsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,music,nsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,music,knn,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,music,rf,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,music,nb,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,both,lsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,both,nsvm,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,both,knn,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,both,rf,1,1
HOUSE/WI08 RIBBLE NO BUDGET NO PAY,5F8xd-V6ez0,both,nb,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,text,lsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,text,nsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,text,knn,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,text,rf,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,text,nb,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,music,lsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,music,nsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,music,knn,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,music,rf,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,music,nb,1,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,both,lsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,both,nsvm,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,both,knn,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,both,rf,1,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,both,nb,1,1
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,text,lsvm,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,text,nsvm,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,text,knn,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,text,rf,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,text,nb,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,music,lsvm,1,1
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,music,nsvm,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,music,knn,1,1
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,music,rf,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,music,nb,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,both,lsvm,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,both,nsvm,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,both,knn,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,both,rf,1,0
HOUSE/WI08 WALL IT'S A SHAME,yhnygIAO9Ts,both,nb,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,text,lsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,text,nsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,text,knn,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,text,rf,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,text,nb,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,music,lsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,music,nsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,music,knn,1,1
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,music,rf,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,music,nb,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,both,lsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,both,nsvm,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,both,knn,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,both,rf,1,0
HOUSE/WI08 WALL RIBBLE FULL SCALE WAR OVER MEDICARE,_h7un69zax8,both,nb,1,0
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,text,lsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,text,nsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,text,knn,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,text,rf,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,text,nb,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,music,lsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,music,nsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,music,knn,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,music,rf,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,music,nb,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,both,lsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,both,nsvm,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,both,knn,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,both,rf,1,1
HOUSE/WI08 WALL WHOLE MILK AND SKIM,q3Sjbcd4teM,both,nb,1,1
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,text,lsvm,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,text,nsvm,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,text,knn,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,text,rf,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,text,nb,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,music,lsvm,1,1
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,music,nsvm,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,music,knn,1,1
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,music,rf,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,music,nb,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,both,lsvm,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,both,nsvm,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,both,knn,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,both,rf,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,both,nb,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,text,lsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,text,nsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,text,knn,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,text,rf,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,text,nb,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,music,lsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,music,nsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,music,knn,1,1
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,music,rf,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,music,nb,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,both,lsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,both,nsvm,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,both,knn,1,1
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,both,rf,1,0
HOUSE/WV02 MOONEY LATE TERM ABORTION,ymHfZfUl27I,both,nb,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,text,lsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,text,nsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,text,knn,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,text,rf,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,text,nb,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,music,lsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,music,nsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,music,knn,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,music,rf,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,music,nb,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,both,lsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,both,nsvm,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,both,knn,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,both,rf,1,0
HOUSE/WV02 MOONEY NOT ON THE BALLOT,GpFAF_8uYSw,both,nb,1,0
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,text,lsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,text,nsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,text,knn,1,0
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,text,rf,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,text,nb,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,music,lsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,music,nsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,music,knn,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,music,rf,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,music,nb,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,both,lsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,both,nsvm,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,both,knn,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,both,rf,1,1
HOUSE/WV02 MOONEY ON OUR SIDE,FHtLGz7LSUk,both,nb,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,text,lsvm,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,text,nsvm,1,0
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,text,knn,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,text,rf,1,0
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,text,nb,1,0
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,music,lsvm,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,music,nsvm,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,music,knn,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,music,rf,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,music,nb,1,0
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,both,lsvm,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,both,nsvm,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,both,knn,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,both,rf,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,both,nb,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,text,lsvm,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,text,nsvm,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,text,knn,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,text,rf,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,text,nb,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,music,lsvm,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,music,nsvm,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,music,knn,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,music,rf,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,music,nb,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,both,lsvm,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,both,nsvm,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,both,knn,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,both,rf,1,0
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,both,nb,1,1
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,text,lsvm,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,text,nsvm,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,text,knn,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,text,rf,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,text,nb,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,music,lsvm,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,music,nsvm,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,music,knn,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,music,rf,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,music,nb,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,both,lsvm,1,0
HOUSE/WV03 JENKINS GOTTEN RICH,JnxY9d6FDak,both,nsvm,1,0
